img_type,city,Acc_type,val,year
with_distance,ma_an_shan_shi,Change_ratio,0.12662934261103986,2017_2019
with_distance,ma_an_shan_shi,Overal_Acc,0.9643810357360003,2017_2019
with_distance,zhu_ma_dian_shi,FoM,0.13008652864121933,2017_2019
with_distance,zhu_ma_dian_shi,Change_ratio,0.22264751712947242,2017_2019
with_distance,zhu_ma_dian_shi,Overal_Acc,0.9520614082536849,2017_2019
with_distance,he_bi_shi,FoM,0.0611244735831066,2017_2019
with_distance,he_bi_shi,Change_ratio,0.0678669979150405,2017_2019
with_distance,he_bi_shi,Overal_Acc,0.9834829968186131,2017_2019
with_distance,huang_shan_shi,FoM,0.038858128634456604,2017_2019
with_distance,huang_shan_shi,Change_ratio,0.15417335188166503,2017_2019
with_distance,huang_shan_shi,Overal_Acc,0.9891410564183408,2017_2019
with_distance,san_men_xia_shi,FoM,0.08862044019209779,2017_2019
with_distance,san_men_xia_shi,Change_ratio,0.19280875889272234,2017_2019
with_distance,san_men_xia_shi,Overal_Acc,0.9908799152537243,2017_2019
with_distance,dong_ying_shi,FoM,0.11852377530043125,2017_2019
with_distance,dong_ying_shi,Change_ratio,0.2371132526664832,2017_2019
with_distance,dong_ying_shi,Overal_Acc,0.9366864073321974,2017_2019
with_distance,lin_yi_shi,FoM,0.12379762544817945,2017_2019
with_distance,lin_yi_shi,Change_ratio,0.13900367434459798,2017_2019
with_distance,lin_yi_shi,Overal_Acc,0.9631522483955075,2017_2019
with_distance,bo_zhou_shi,FoM,0.12738682158257103,2017_2019
with_distance,bo_zhou_shi,Change_ratio,0.20269428347206853,2017_2019
with_distance,bo_zhou_shi,Overal_Acc,0.9506599437661644,2017_2019
with_distance,bao_ding_shi,FoM,0.09328819974120657,2017_2019
with_distance,bao_ding_shi,Change_ratio,0.12644684960674352,2017_2019
with_distance,bao_ding_shi,Overal_Acc,0.9779944625203485,2017_2019
with_distance,xin_yang_shi,FoM,0.07321156570909906,2017_2019
with_distance,xin_yang_shi,Change_ratio,0.1508741566754389,2017_2019
with_distance,xin_yang_shi,Overal_Acc,0.973967109742645,2017_2019
with_distance,liu_an_shi,FoM,0.09669577038942721,2017_2019
with_distance,liu_an_shi,Change_ratio,0.1797584093592858,2017_2019
with_distance,liu_an_shi,Overal_Acc,0.9726570490670393,2017_2019
with_distance,bei_jing_shi,FoM,0.07665120946719195,2017_2019
with_distance,bei_jing_shi,Change_ratio,0.10392766886540071,2017_2019
with_distance,bei_jing_shi,Overal_Acc,0.9782515411817734,2017_2019
with_distance,nan_jing_shi,FoM,0.09423176251309111,2017_2019
with_distance,nan_jing_shi,Change_ratio,0.11131075029989959,2017_2019
with_distance,nan_jing_shi,Overal_Acc,0.9504771447324293,2017_2019
with_distance,nan_tong_shi,FoM,0.09330551749420656,2017_2019
with_distance,nan_tong_shi,Change_ratio,0.1420939845987103,2017_2019
with_distance,nan_tong_shi,Overal_Acc,0.9436842686205953,2017_2019
with_distance,nan_yang_shi,FoM,0.08073571128086175,2017_2019
with_distance,nan_yang_shi,Change_ratio,0.19974325302431237,2017_2019
with_distance,nan_yang_shi,Overal_Acc,0.9648601385891501,2017_2019
with_distance,he_fei_shi,FoM,0.1250779670225156,2017_2019
with_distance,he_fei_shi,Change_ratio,0.2185490686439131,2017_2019
with_distance,he_fei_shi,Overal_Acc,0.9239178505509342,2017_2019
with_distance,zhou_kou_shi,FoM,0.10091986069893474,2017_2019
with_distance,zhou_kou_shi,Change_ratio,0.094844749000245,2017_2019
with_distance,zhou_kou_shi,Overal_Acc,0.9740813086430031,2017_2019
with_distance,tang_shan_shi,FoM,0.10508091696068533,2017_2019
with_distance,tang_shan_shi,Change_ratio,0.14316946771418668,2017_2019
with_distance,tang_shan_shi,Overal_Acc,0.9682599373601618,2017_2019
with_distance,shang_qiu_shi,FoM,0.12465064382956602,2017_2019
with_distance,shang_qiu_shi,Change_ratio,0.1310154517215989,2017_2019
with_distance,shang_qiu_shi,Overal_Acc,0.9605862699304957,2017_2019
with_distance,tian_jin_shi,FoM,0.08382703633960485,2017_2019
with_distance,tian_jin_shi,Change_ratio,0.112528310172732,2017_2019
with_distance,tian_jin_shi,Overal_Acc,0.9632330224906556,2017_2019
with_distance,wei_hai_shi,FoM,0.10287388210397483,2017_2019
with_distance,wei_hai_shi,Change_ratio,0.17438720938637411,2017_2019
with_distance,wei_hai_shi,Overal_Acc,0.9672517248149691,2017_2019
with_distance,an_qing_shi,FoM,0.09792827153014508,2017_2019
with_distance,an_qing_shi,Change_ratio,0.2091608356759995,2017_2019
with_distance,an_qing_shi,Overal_Acc,0.9704540786001219,2017_2019
with_distance,an_yang_shi,FoM,0.078885105932627,2017_2019
with_distance,an_yang_shi,Change_ratio,0.08543878722182727,2017_2019
with_distance,an_yang_shi,Overal_Acc,0.9797846089865068,2017_2019
with_distance,xuan_cheng_shi,FoM,0.05387538053635137,2017_2019
with_distance,xuan_cheng_shi,Change_ratio,0.13334039861503225,2017_2019
with_distance,xuan_cheng_shi,Overal_Acc,0.9861796568368099,2017_2019
with_distance,su_qian_shi,FoM,0.09804051100858922,2017_2019
with_distance,su_qian_shi,Change_ratio,0.13920292308776566,2017_2019
with_distance,su_qian_shi,Overal_Acc,0.9654889531191,2017_2019
with_distance,chang_zhou_shi,FoM,0.06594431549401127,2017_2019
with_distance,chang_zhou_shi,Change_ratio,0.07559103554414646,2017_2019
with_distance,chang_zhou_shi,Overal_Acc,0.9648263960455368,2017_2019
with_distance,ping_ding_shan_shi,FoM,0.07095726905478669,2017_2019
with_distance,ping_ding_shan_shi,Change_ratio,0.08231944559374574,2017_2019
with_distance,ping_ding_shan_shi,Overal_Acc,0.9805068890056456,2017_2019
with_distance,lang_fang_shi,FoM,0.094097326417382,2017_2019
with_distance,lang_fang_shi,Change_ratio,0.1165430589291062,2017_2019
with_distance,lang_fang_shi,Overal_Acc,0.964871694384744,2017_2019
with_distance,kai_feng_shi,FoM,0.1911824214836275,2017_2019
with_distance,kai_feng_shi,Change_ratio,0.25165745811451246,2017_2019
with_distance,kai_feng_shi,Overal_Acc,0.9084571459797196,2017_2019
with_distance,zhang_jia_kou_shi,FoM,0.12145411016245002,2017_2019
with_distance,zhang_jia_kou_shi,Change_ratio,0.27434314284562894,2017_2019
with_distance,zhang_jia_kou_shi,Overal_Acc,0.9852779011960279,2017_2019
with_distance,xu_zhou_shi,FoM,0.12081063496877024,2017_2019
with_distance,xu_zhou_shi,Change_ratio,0.12309543018304807,2017_2019
with_distance,xu_zhou_shi,Overal_Acc,0.9535918307859004,2017_2019
with_distance,de_zhou_shi,FoM,0.07008767820181577,2017_2019
with_distance,de_zhou_shi,Change_ratio,0.06811594536493648,2017_2019
with_distance,de_zhou_shi,Overal_Acc,0.9837289211494298,2017_2019
with_distance,yang_zhou_shi,FoM,0.09346215415820407,2017_2019
with_distance,yang_zhou_shi,Change_ratio,0.13369104166922896,2017_2019
with_distance,yang_zhou_shi,Overal_Acc,0.961986493667814,2017_2019
with_distance,cheng_de_shi,FoM,0.09896209748572458,2017_2019
with_distance,cheng_de_shi,Change_ratio,0.36488530051896995,2017_2019
with_distance,cheng_de_shi,Overal_Acc,0.9941200029839611,2017_2019
with_distance,xin_xiang_shi,FoM,0.097168444911884,2017_2019
with_distance,xin_xiang_shi,Change_ratio,0.109069761374009,2017_2019
with_distance,xin_xiang_shi,Overal_Acc,0.9682166416094832,2017_2019
with_distance,wu_xi_shi,FoM,0.050534415081808816,2017_2019
with_distance,wu_xi_shi,Change_ratio,0.05087218617124548,2017_2019
with_distance,wu_xi_shi,Overal_Acc,0.9733695854055585,2017_2019
with_distance,ri_zhao_shi,FoM,0.16041924838926097,2017_2019
with_distance,ri_zhao_shi,Change_ratio,0.20211410575867567,2017_2019
with_distance,ri_zhao_shi,Overal_Acc,0.954661833534172,2017_2019
with_distance,zao_zhuang_shi,FoM,0.08093280475446357,2017_2019
with_distance,zao_zhuang_shi,Change_ratio,0.09457934401806085,2017_2019
with_distance,zao_zhuang_shi,Overal_Acc,0.9657583652494456,2017_2019
with_distance,chi_zhou_shi,FoM,0.08563107543071835,2017_2019
with_distance,chi_zhou_shi,Change_ratio,0.18118996599753234,2017_2019
with_distance,chi_zhou_shi,Overal_Acc,0.983583691262074,2017_2019
with_distance,cang_zhou_shi,FoM,0.06985032855088774,2017_2019
with_distance,cang_zhou_shi,Change_ratio,0.08671993794235387,2017_2019
with_distance,cang_zhou_shi,Overal_Acc,0.9786022239473794,2017_2019
with_distance,tai_an_shi,FoM,0.07864089666547382,2017_2019
with_distance,tai_an_shi,Change_ratio,0.10357961086196434,2017_2019
with_distance,tai_an_shi,Overal_Acc,0.9692972439470214,2017_2019
with_distance,tai_zhou_shi,FoM,0.13200613964598343,2017_2019
with_distance,tai_zhou_shi,Change_ratio,0.17196404886252434,2017_2019
with_distance,tai_zhou_shi,Overal_Acc,0.9407748405553036,2017_2019
with_distance,luo_yang_shi,FoM,0.06790604674446757,2017_2019
with_distance,luo_yang_shi,Change_ratio,0.07796160401725205,2017_2019
with_distance,luo_yang_shi,Overal_Acc,0.9909760416385544,2017_2019
with_distance,ji_nan_shi,FoM,0.058922311851639195,2017_2019
with_distance,ji_nan_shi,Change_ratio,0.0750061074992618,2017_2019
with_distance,ji_nan_shi,Overal_Acc,0.9777165032296937,2017_2019
with_distance,ji_ning_shi,FoM,0.06949993939770169,2017_2019
with_distance,ji_ning_shi,Change_ratio,0.08871891413839113,2017_2019
with_distance,ji_ning_shi,Overal_Acc,0.9735971706710911,2017_2019
